WARNING: Solid "track_overlay" > Shape  > PBRAppearance "PBRAppearance" > ImageTexture : Texture image size of 'D:/用户/Lenovo/桌面/Robocup/generated/track_with_obstacle_start.png' is not a power of two: rescaling it from 3820x2600 to 4096x4096.
INFO: line_follow_transfer: Starting controller: python.exe -u line_follow_transfer.py
line_follow_transfer: camera=320x240, timestep=32ms
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=57 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=65 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=73 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=81 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=89 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=97 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=105 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=113 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=121 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=129 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=137 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=145 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=153 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=161 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=169 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=177 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=185 L=1.25 R=1.65
th=120 steer=-25.5 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=4 L=1.92 R=0.98
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=12 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=20 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=28 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=36 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=44 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=52 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=60 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=68 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=76 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=84 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=92 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=100 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=108 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=116 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=124 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=132 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=140 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=148 L=1.65 R=1.25
th=115 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=156 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=164 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=172 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=180 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.20cm ang=-4.7deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=188 L=1.65 R=1.25
th=120 steer=-26.5 ex=-8.49cm ang=-41.0deg z=75.0cm tg=0.80 mode=1 conf=0.38 lost=0 L=2.24 R=1.26
th=120 steer=-11.0 ex=-8.49cm ang=-41.0deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=8 L=1.65 R=1.25
th=120 steer=35.3 ex=34.28cm ang=37.8deg z=77.5cm tg=0.80 mode=1 conf=0.63 lost=0 L=1.10 R=2.40
th=120 steer=16.2 ex=30.15cm ang=-80.1deg z=77.5cm tg=0.80 mode=1 conf=0.42 lost=0 L=1.45 R=2.05
th=120 steer=-30.0 ex=1.43cm ang=-81.0deg z=77.8cm tg=0.28 mode=0 conf=0.31 lost=0 L=2.66 R=1.56
th=120 steer=22.5 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=2 L=1.03 R=1.86
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=10 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=18 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=26 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=34 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=42 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=50 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=58 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=66 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=74 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=82 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=90 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=98 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=106 L=1.25 R=1.65
th=120 steer=11.0 ex=34.67cm ang=-80.6deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=114 L=1.25 R=1.65
th=120 steer=-30.7 ex=-25.21cm ang=2.6deg z=75.0cm tg=0.80 mode=1 conf=0.36 lost=0 L=2.31 R=1.18
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=7 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=15 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=23 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=31 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=39 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=47 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=55 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=63 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=71 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=79 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=87 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=95 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=103 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=111 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=119 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=127 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=135 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=143 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=151 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=159 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=167 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.02cm ang=-13.6deg z=75.0cm tg=1.00 mode=1 conf=0.00 lost=175 L=1.65 R=1.25
th=120 steer=24.5 ex=23.70cm ang=-25.2deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=1 L=1.00 R=1.90
th=120 steer=25.6 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=1 L=0.98 R=1.92
th=120 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=9 L=1.25 R=1.65
th=120 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=17 L=1.25 R=1.65
th=120 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=25 L=1.25 R=1.65
th=120 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=33 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=41 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=49 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=57 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=65 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=73 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=81 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=89 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=97 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=105 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=113 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=121 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=129 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=137 L=1.25 R=1.65
th=72 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=145 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=153 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=161 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=169 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=177 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=185 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=193 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=201 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=209 L=1.25 R=1.65
th=115 steer=11.0 ex=45.13cm ang=-1.9deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=217 L=1.25 R=1.65
