line_follow_transfer: camera=320x240, timestep=32ms, log=D:\用户\Lenovo\桌面\Robocup\generated\manual_webots_logs_live\controller_20260419_220349.log
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=67 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=75 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=83 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=91 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=99 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=107 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=115 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=123 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=131 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=139 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=147 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=155 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=163 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=171 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=179 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
